city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
外地来沪人员,111,98,1,上海市,0.0,2020-03-05
浦东新区,61,54,0,上海市,0.0,2020-03-05
宝山,21,16,0,上海市,0.0,2020-03-05
静安,16,14,0,上海市,0.0,2020-03-05
松江,14,12,0,上海市,0.0,2020-03-05
嘉定,9,7,0,上海市,0.0,2020-03-05
徐汇,18,17,0,上海市,0.0,2020-03-05
虹口,7,6,0,上海市,0.0,2020-03-05
黄浦,6,5,0,上海市,0.0,2020-03-05
青浦,6,5,0,上海市,0.0,2020-03-05
境外输入人员,1,0,0,上海市,0.0,2020-03-05
闵行,19,19,0,上海市,0.0,2020-03-05
长宁,13,13,0,上海市,0.0,2020-03-05
普陀,11,11,0,上海市,0.0,2020-03-05
杨浦,9,9,0,上海市,0.0,2020-03-05
奉贤,9,9,0,上海市,0.0,2020-03-05
金山,4,4,0,上海市,0.0,2020-03-05
崇明,4,4,0,上海市,0.0,2020-03-05
待明确,0,0,2,上海市,0.0,2020-03-05
外地来沪人员,111,97,1,上海市,0.0,2020-03-04
浦东新区,61,53,0,上海市,0.0,2020-03-04
宝山,21,15,0,上海市,0.0,2020-03-04
徐汇,18,16,0,上海市,0.0,2020-03-04
静安,16,14,0,上海市,0.0,2020-03-04
松江,14,12,0,上海市,0.0,2020-03-04
嘉定,9,7,0,上海市,0.0,2020-03-04
黄浦,6,4,0,上海市,0.0,2020-03-04
闵行,19,18,0,上海市,0.0,2020-03-04
普陀,11,10,0,上海市,0.0,2020-03-04
虹口,7,6,0,上海市,0.0,2020-03-04
青浦,6,5,0,上海市,0.0,2020-03-04
金山,4,3,0,上海市,0.0,2020-03-04
崇明,4,3,0,上海市,0.0,2020-03-04
长宁,13,13,0,上海市,0.0,2020-03-04
杨浦,9,9,0,上海市,0.0,2020-03-04
奉贤,9,9,0,上海市,0.0,2020-03-04
待明确,0,4,2,上海市,0.0,2020-03-04
外地来沪人员,112,96,1,上海市,0.0,2020-03-03
浦东新区,60,52,0,上海市,0.0,2020-03-03
宝山,21,15,0,上海市,0.0,2020-03-03
徐汇,18,16,0,上海市,0.0,2020-03-03
静安,16,14,0,上海市,0.0,2020-03-03
松江,14,12,0,上海市,0.0,2020-03-03
嘉定,9,7,0,上海市,0.0,2020-03-03
黄浦,6,4,0,上海市,0.0,2020-03-03
闵行,19,18,0,上海市,0.0,2020-03-03
普陀,11,10,0,上海市,0.0,2020-03-03
奉贤,9,8,0,上海市,0.0,2020-03-03
虹口,7,6,0,上海市,0.0,2020-03-03
青浦,6,5,0,上海市,0.0,2020-03-03
金山,4,3,0,上海市,0.0,2020-03-03
崇明,4,3,0,上海市,0.0,2020-03-03
长宁,13,13,0,上海市,0.0,2020-03-03
杨浦,9,9,0,上海市,0.0,2020-03-03
待明确,0,3,2,上海市,0.0,2020-03-03
外地来沪人员,111,95,1,上海市,0.0,2020-03-02
浦东新区,60,52,0,上海市,0.0,2020-03-02
宝山,21,15,0,上海市,0.0,2020-03-02
徐汇,18,16,0,上海市,0.0,2020-03-02
静安,16,14,0,上海市,0.0,2020-03-02
松江,14,12,0,上海市,0.0,2020-03-02
嘉定,9,7,0,上海市,0.0,2020-03-02
黄浦,6,4,0,上海市,0.0,2020-03-02
闵行,19,18,0,上海市,0.0,2020-03-02
普陀,11,10,0,上海市,0.0,2020-03-02
奉贤,9,8,0,上海市,0.0,2020-03-02
虹口,7,6,0,上海市,0.0,2020-03-02
青浦,6,5,0,上海市,0.0,2020-03-02
金山,4,3,0,上海市,0.0,2020-03-02
崇明,4,3,0,上海市,0.0,2020-03-02
长宁,13,13,0,上海市,0.0,2020-03-02
杨浦,9,9,0,上海市,0.0,2020-03-02
待明确,0,2,2,上海市,0.0,2020-03-02
外地来沪人员,111,95,1,上海市,0.0,2020-03-01
浦东新区,60,52,0,上海市,0.0,2020-03-01
宝山,21,15,0,上海市,0.0,2020-03-01
徐汇,18,16,0,上海市,0.0,2020-03-01
静安,16,14,0,上海市,0.0,2020-03-01
松江,14,12,0,上海市,0.0,2020-03-01
嘉定,9,7,0,上海市,0.0,2020-03-01
黄浦,6,4,0,上海市,0.0,2020-03-01
闵行,19,18,0,上海市,0.0,2020-03-01
普陀,11,10,0,上海市,0.0,2020-03-01
奉贤,9,8,0,上海市,0.0,2020-03-01
虹口,7,6,0,上海市,0.0,2020-03-01
青浦,6,5,0,上海市,0.0,2020-03-01
金山,4,3,0,上海市,0.0,2020-03-01
崇明,4,3,0,上海市,0.0,2020-03-01
长宁,13,13,0,上海市,0.0,2020-03-01
杨浦,9,9,0,上海市,0.0,2020-03-01
待明确,0,0,2,上海市,0.0,2020-03-01
外地来沪人员,111,94,1,上海市,0.0,2020-02-29
浦东新区,60,52,0,上海市,0.0,2020-02-29
宝山,21,14,0,上海市,0.0,2020-02-29
静安,16,13,0,上海市,0.0,2020-02-29
徐汇,18,16,0,上海市,0.0,2020-02-29
松江,14,12,0,上海市,0.0,2020-02-29
嘉定,9,7,0,上海市,0.0,2020-02-29
黄浦,6,4,0,上海市,0.0,2020-02-29
闵行,19,18,0,上海市,0.0,2020-02-29
普陀,11,10,0,上海市,0.0,2020-02-29
奉贤,9,8,0,上海市,0.0,2020-02-29
虹口,7,6,0,上海市,0.0,2020-02-29
青浦,6,5,0,上海市,0.0,2020-02-29
金山,4,3,0,上海市,0.0,2020-02-29
崇明,4,3,0,上海市,0.0,2020-02-29
长宁,13,13,0,上海市,0.0,2020-02-29
杨浦,9,9,0,上海市,0.0,2020-02-29
待明确,0,0,2,上海市,0.0,2020-02-29
外地来沪人员,111,91,1,上海市,0.0,2020-02-28
浦东新区,60,51,0,上海市,0.0,2020-02-28
宝山,21,13,0,上海市,0.0,2020-02-28
徐汇,18,15,0,上海市,0.0,2020-02-28
静安,16,13,0,上海市,0.0,2020-02-28
松江,14,11,0,上海市,0.0,2020-02-28
嘉定,9,6,0,上海市,0.0,2020-02-28
闵行,19,17,0,上海市,0.0,2020-02-28
普陀,11,9,0,上海市,0.0,2020-02-28
黄浦,6,4,0,上海市,0.0,2020-02-28
杨浦,9,8,0,上海市,0.0,2020-02-28
奉贤,9,8,0,上海市,0.0,2020-02-28
虹口,7,6,0,上海市,0.0,2020-02-28
青浦,6,5,0,上海市,0.0,2020-02-28
金山,4,3,0,上海市,0.0,2020-02-28
崇明,4,3,0,上海市,0.0,2020-02-28
长宁,13,13,0,上海市,0.0,2020-02-28
待明确,0,3,2,上海市,0.0,2020-02-28
外地来沪人员,111,89,1,上海市,0.0,2020-02-27
浦东新区,60,50,0,上海市,0.0,2020-02-27
宝山,21,13,0,上海市,0.0,2020-02-27
徐汇,18,15,0,上海市,0.0,2020-02-27
静安,16,13,0,上海市,0.0,2020-02-27
松江,14,11,0,上海市,0.0,2020-02-27
嘉定,9,6,0,上海市,0.0,2020-02-27
闵行,19,17,0,上海市,0.0,2020-02-27
普陀,11,9,0,上海市,0.0,2020-02-27
杨浦,9,7,0,上海市,0.0,2020-02-27
黄浦,6,4,0,上海市,0.0,2020-02-27
奉贤,9,8,0,上海市,0.0,2020-02-27
虹口,7,6,0,上海市,0.0,2020-02-27
青浦,6,5,0,上海市,0.0,2020-02-27
金山,4,3,0,上海市,0.0,2020-02-27
崇明,4,3,0,上海市,0.0,2020-02-27
长宁,13,13,0,上海市,0.0,2020-02-27
待明确,0,4,2,上海市,0.0,2020-02-27
外地来沪人员,111,89,1,上海市,0.0,2020-02-26
浦东新区,60,50,0,上海市,0.0,2020-02-26
宝山,21,12,0,上海市,0.0,2020-02-26
静安,16,12,0,上海市,0.0,2020-02-26
徐汇,18,15,0,上海市,0.0,2020-02-26
松江,14,11,0,上海市,0.0,2020-02-26
嘉定,9,6,0,上海市,0.0,2020-02-26
闵行,19,17,0,上海市,0.0,2020-02-26
普陀,11,9,0,上海市,0.0,2020-02-26
杨浦,9,7,0,上海市,0.0,2020-02-26
奉贤,9,7,0,上海市,0.0,2020-02-26
黄浦,6,4,0,上海市,0.0,2020-02-26
崇明,4,2,0,上海市,0.0,2020-02-26
虹口,7,6,0,上海市,0.0,2020-02-26
青浦,6,5,0,上海市,0.0,2020-02-26
长宁,13,13,0,上海市,0.0,2020-02-26
金山,3,3,0,上海市,0.0,2020-02-26
待明确,0,4,2,上海市,0.0,2020-02-26
外地来沪人员,111,86,1,上海市,0.0,2020-02-25
浦东新区,60,49,0,上海市,0.0,2020-02-25
宝山,21,12,0,上海市,0.0,2020-02-25
静安,16,12,0,上海市,0.0,2020-02-25
徐汇,18,15,0,上海市,0.0,2020-02-25
松江,14,11,0,上海市,0.0,2020-02-25
嘉定,9,6,0,上海市,0.0,2020-02-25
闵行,19,17,0,上海市,0.0,2020-02-25
普陀,11,9,0,上海市,0.0,2020-02-25
杨浦,9,7,0,上海市,0.0,2020-02-25
奉贤,9,7,0,上海市,0.0,2020-02-25
虹口,7,5,0,上海市,0.0,2020-02-25
黄浦,6,4,0,上海市,0.0,2020-02-25
崇明,4,2,0,上海市,0.0,2020-02-25
长宁,13,12,0,上海市,0.0,2020-02-25
青浦,6,5,0,上海市,0.0,2020-02-25
金山,3,2,0,上海市,0.0,2020-02-25
待明确,0,7,2,上海市,0.0,2020-02-25
外地来沪人员,111,86,1,上海市,0.0,2020-02-24
浦东新区,60,49,0,上海市,0.0,2020-02-24
宝山,21,12,0,上海市,0.0,2020-02-24
静安,16,12,0,上海市,0.0,2020-02-24
徐汇,18,15,0,上海市,0.0,2020-02-24
松江,14,11,0,上海市,0.0,2020-02-24
嘉定,9,6,0,上海市,0.0,2020-02-24
闵行,19,17,0,上海市,0.0,2020-02-24
普陀,11,9,0,上海市,0.0,2020-02-24
杨浦,9,7,0,上海市,0.0,2020-02-24
奉贤,9,7,0,上海市,0.0,2020-02-24
虹口,7,5,0,上海市,0.0,2020-02-24
黄浦,6,4,0,上海市,0.0,2020-02-24
崇明,4,2,0,上海市,0.0,2020-02-24
长宁,13,12,0,上海市,0.0,2020-02-24
金山,3,2,0,上海市,0.0,2020-02-24
青浦,5,5,0,上海市,0.0,2020-02-24
待明确,0,0,2,上海市,0.0,2020-02-24
外地来沪人员,111,77,1,上海市,0.0,2020-02-23
浦东新区,60,43,0,上海市,0.0,2020-02-23
宝山,21,10,0,上海市,0.0,2020-02-23
嘉定,9,3,0,上海市,0.0,2020-02-23
徐汇,18,13,0,上海市,0.0,2020-02-23
静安,16,11,0,上海市,0.0,2020-02-23
松江,14,9,0,上海市,0.0,2020-02-23
闵行,19,15,0,上海市,0.0,2020-02-23
杨浦,9,5,0,上海市,0.0,2020-02-23
奉贤,9,5,0,上海市,0.0,2020-02-23
普陀,11,8,0,上海市,0.0,2020-02-23
黄浦,6,3,0,上海市,0.0,2020-02-23
长宁,13,11,0,上海市,0.0,2020-02-23
虹口,7,5,0,上海市,0.0,2020-02-23
崇明,4,2,0,上海市,0.0,2020-02-23
金山,3,2,0,上海市,0.0,2020-02-23
青浦,5,5,0,上海市,0.0,2020-02-23
待明确,0,22,2,上海市,0.0,2020-02-23
外地来沪人员,111,73,1,上海市,0.0,2020-02-22
浦东新区,60,42,0,上海市,0.0,2020-02-22
宝山,21,10,0,上海市,0.0,2020-02-22
徐汇,18,10,0,上海市,0.0,2020-02-22
松江,14,7,0,上海市,0.0,2020-02-22
静安,16,10,0,上海市,0.0,2020-02-22
嘉定,9,3,0,上海市,0.0,2020-02-22
奉贤,9,3,0,上海市,0.0,2020-02-22
杨浦,9,4,0,上海市,0.0,2020-02-22
闵行,19,15,0,上海市,0.0,2020-02-22
普陀,11,7,0,上海市,0.0,2020-02-22
长宁,13,10,0,上海市,0.0,2020-02-22
黄浦,6,3,0,上海市,0.0,2020-02-22
虹口,7,5,0,上海市,0.0,2020-02-22
崇明,4,2,0,上海市,0.0,2020-02-22
金山,3,2,0,上海市,0.0,2020-02-22
青浦,5,5,0,上海市,0.0,2020-02-22
待明确,0,16,2,上海市,0.0,2020-02-22
外地来沪人员,110,73,1,上海市,0.0,2020-02-21
浦东新区,60,42,0,上海市,0.0,2020-02-21
宝山,21,10,0,上海市,0.0,2020-02-21
徐汇,18,10,0,上海市,0.0,2020-02-21
松江,14,7,0,上海市,0.0,2020-02-21
静安,16,10,0,上海市,0.0,2020-02-21
嘉定,9,3,0,上海市,0.0,2020-02-21
奉贤,9,3,0,上海市,0.0,2020-02-21
杨浦,9,4,0,上海市,0.0,2020-02-21
闵行,19,15,0,上海市,0.0,2020-02-21
普陀,11,7,0,上海市,0.0,2020-02-21
长宁,13,10,0,上海市,0.0,2020-02-21
黄浦,6,3,0,上海市,0.0,2020-02-21
虹口,7,5,0,上海市,0.0,2020-02-21
崇明,4,2,0,上海市,0.0,2020-02-21
金山,3,2,0,上海市,0.0,2020-02-21
青浦,5,5,0,上海市,0.0,2020-02-21
待明确,0,0,1,上海市,0.0,2020-02-21
外地来沪人员,110,69,1,上海市,0.0,2020-02-20
浦东新区,60,38,0,上海市,0.0,2020-02-20
宝山,21,9,0,上海市,0.0,2020-02-20
徐汇,18,9,0,上海市,0.0,2020-02-20
松江,14,7,0,上海市,0.0,2020-02-20
静安,16,10,0,上海市,0.0,2020-02-20
嘉定,9,3,0,上海市,0.0,2020-02-20
奉贤,9,3,0,上海市,0.0,2020-02-20
普陀,11,6,0,上海市,0.0,2020-02-20
杨浦,9,4,0,上海市,0.0,2020-02-20
闵行,19,15,0,上海市,0.0,2020-02-20
长宁,13,10,0,上海市,0.0,2020-02-20
虹口,7,4,0,上海市,0.0,2020-02-20
黄浦,6,3,0,上海市,0.0,2020-02-20
崇明,4,2,0,上海市,0.0,2020-02-20
金山,3,2,0,上海市,0.0,2020-02-20
青浦,5,5,0,上海市,0.0,2020-02-20
待明确,0,0,1,上海市,0.0,2020-02-20
外地来沪人员,110,64,1,上海市,0.0,2020-02-19
浦东新区,60,37,0,上海市,0.0,2020-02-19
宝山,21,7,0,上海市,0.0,2020-02-19
徐汇,18,6,0,上海市,0.0,2020-02-19
松江,14,6,0,上海市,0.0,2020-02-19
静安,16,9,0,上海市,0.0,2020-02-19
普陀,11,4,0,上海市,0.0,2020-02-19
嘉定,9,2,0,上海市,0.0,2020-02-19
杨浦,9,3,0,上海市,0.0,2020-02-19
奉贤,9,3,0,上海市,0.0,2020-02-19
长宁,13,8,0,上海市,0.0,2020-02-19
闵行,18,14,0,上海市,0.0,2020-02-19
黄浦,6,2,0,上海市,0.0,2020-02-19
虹口,7,4,0,上海市,0.0,2020-02-19
崇明,4,1,0,上海市,0.0,2020-02-19
金山,3,2,0,上海市,0.0,2020-02-19
青浦,5,5,0,上海市,0.0,2020-02-19
待明确,0,9,1,上海市,0.0,2020-02-19
外地来沪人员,110,64,1,上海市,0.0,2020-02-18
浦东新区,60,37,0,上海市,0.0,2020-02-18
宝山,21,7,0,上海市,0.0,2020-02-18
徐汇,18,6,0,上海市,0.0,2020-02-18
松江,14,6,0,上海市,0.0,2020-02-18
静安,16,9,0,上海市,0.0,2020-02-18
普陀,11,4,0,上海市,0.0,2020-02-18
嘉定,9,2,0,上海市,0.0,2020-02-18
杨浦,9,3,0,上海市,0.0,2020-02-18
奉贤,9,3,0,上海市,0.0,2020-02-18
长宁,13,8,0,上海市,0.0,2020-02-18
闵行,18,14,0,上海市,0.0,2020-02-18
黄浦,6,2,0,上海市,0.0,2020-02-18
虹口,7,4,0,上海市,0.0,2020-02-18
崇明,4,1,0,上海市,0.0,2020-02-18
金山,3,2,0,上海市,0.0,2020-02-18
青浦,5,5,0,上海市,0.0,2020-02-18
待明确,0,16,0,上海市,0.0,2020-02-18
外地来沪人员,109,59,1,上海市,0.0,2020-02-17
浦东新区,60,33,0,上海市,0.0,2020-02-17
宝山,21,7,0,上海市,0.0,2020-02-17
徐汇,18,6,0,上海市,0.0,2020-02-17
松江,14,5,0,上海市,0.0,2020-02-17
奉贤,9,1,0,上海市,0.0,2020-02-17
闵行,18,11,0,上海市,0.0,2020-02-17
静安,16,9,0,上海市,0.0,2020-02-17
普陀,11,4,0,上海市,0.0,2020-02-17
嘉定,9,2,0,上海市,0.0,2020-02-17
杨浦,9,3,0,上海市,0.0,2020-02-17
长宁,13,8,0,上海市,0.0,2020-02-17
黄浦,6,2,0,上海市,0.0,2020-02-17
崇明,4,0,0,上海市,0.0,2020-02-17
虹口,7,4,0,上海市,0.0,2020-02-17
金山,3,2,0,上海市,0.0,2020-02-17
青浦,5,5,0,上海市,0.0,2020-02-17
待明确,0,21,0,上海市,0.0,2020-02-17
外地来沪人员,109,48,1,上海市,0.0,2020-02-16
浦东新区,57,27,0,上海市,0.0,2020-02-16
宝山,21,5,0,上海市,0.0,2020-02-16
徐汇,18,4,0,上海市,0.0,2020-02-16
松江,14,2,0,上海市,0.0,2020-02-16
闵行,18,7,0,上海市,0.0,2020-02-16
静安,16,7,0,上海市,0.0,2020-02-16
普陀,11,2,0,上海市,0.0,2020-02-16
奉贤,9,1,0,上海市,0.0,2020-02-16
长宁,13,6,0,上海市,0.0,2020-02-16
杨浦,9,2,0,上海市,0.0,2020-02-16
嘉定,9,2,0,上海市,0.0,2020-02-16
虹口,7,3,0,上海市,0.0,2020-02-16
黄浦,6,2,0,上海市,0.0,2020-02-16
崇明,3,0,0,上海市,0.0,2020-02-16
青浦,5,4,0,上海市,0.0,2020-02-16
金山,3,2,0,上海市,0.0,2020-02-16
外地来沪人员,109,35,1,上海市,0.0,2020-02-15
浦东新区,56,23,0,上海市,0.0,2020-02-15
宝山,20,2,0,上海市,0.0,2020-02-15
徐汇,18,4,0,上海市,0.0,2020-02-15
闵行,18,5,0,上海市,0.0,2020-02-15
松江,14,1,0,上海市,0.0,2020-02-15
静安,16,5,0,上海市,0.0,2020-02-15
长宁,13,3,0,上海市,0.0,2020-02-15
普陀,11,1,0,上海市,0.0,2020-02-15
杨浦,9,1,0,上海市,0.0,2020-02-15
嘉定,9,1,0,上海市,0.0,2020-02-15
奉贤,9,1,0,上海市,0.0,2020-02-15
虹口,7,2,0,上海市,0.0,2020-02-15
黄浦,6,1,0,上海市,0.0,2020-02-15
崇明,3,0,0,上海市,0.0,2020-02-15
青浦,5,3,0,上海市,0.0,2020-02-15
金山,3,2,0,上海市,0.0,2020-02-15
待明确,0,34,0,上海市,0.0,2020-02-15
外地来沪人员,102,27,1,上海市,0.0,2020-02-14
浦东新区,56,12,0,上海市,0.0,2020-02-14
宝山,20,1,0,上海市,0.0,2020-02-14
徐汇,17,2,0,上海市,0.0,2020-02-14
闵行,18,4,0,上海市,0.0,2020-02-14
静安,16,3,0,上海市,0.0,2020-02-14
松江,14,1,0,上海市,0.0,2020-02-14
普陀,11,0,0,上海市,0.0,2020-02-14
长宁,13,3,0,上海市,0.0,2020-02-14
杨浦,9,1,0,上海市,0.0,2020-02-14
嘉定,9,1,0,上海市,0.0,2020-02-14
奉贤,9,1,0,上海市,0.0,2020-02-14
虹口,7,2,0,上海市,0.0,2020-02-14
黄浦,6,1,0,上海市,0.0,2020-02-14
青浦,5,2,0,上海市,0.0,2020-02-14
崇明,3,0,0,上海市,0.0,2020-02-14
金山,3,1,0,上海市,0.0,2020-02-14
外地来沪人员,101,27,1,上海市,0.0,2020-02-13
浦东新区,56,12,0,上海市,0.0,2020-02-13
宝山,20,1,0,上海市,0.0,2020-02-13
徐汇,17,2,0,上海市,0.0,2020-02-13
闵行,18,4,0,上海市,0.0,2020-02-13
静安,16,3,0,上海市,0.0,2020-02-13
松江,14,1,0,上海市,0.0,2020-02-13
普陀,11,0,0,上海市,0.0,2020-02-13
长宁,13,3,0,上海市,0.0,2020-02-13
奉贤,9,1,0,上海市,0.0,2020-02-13
杨浦,8,1,0,上海市,0.0,2020-02-13
嘉定,8,1,0,上海市,0.0,2020-02-13
虹口,7,2,0,上海市,0.0,2020-02-13
黄浦,6,1,0,上海市,0.0,2020-02-13
青浦,5,2,0,上海市,0.0,2020-02-13
崇明,3,0,0,上海市,0.0,2020-02-13
金山,3,1,0,上海市,0.0,2020-02-13
外地来沪人员,99,26,1,上海市,0.0,2020-02-12
浦东新区,56,12,0,上海市,0.0,2020-02-12
宝山,20,0,0,上海市,0.0,2020-02-12
闵行,18,3,0,上海市,0.0,2020-02-12
徐汇,17,2,0,上海市,0.0,2020-02-12
静安,16,3,0,上海市,0.0,2020-02-12
松江,14,1,0,上海市,0.0,2020-02-12
长宁,12,3,0,上海市,0.0,2020-02-12
普陀,11,0,0,上海市,0.0,2020-02-12
奉贤,9,1,0,上海市,0.0,2020-02-12
杨浦,8,0,0,上海市,0.0,2020-02-12
嘉定,8,1,0,上海市,0.0,2020-02-12
虹口,7,2,0,上海市,0.0,2020-02-12
黄浦,6,1,0,上海市,0.0,2020-02-12
青浦,5,2,0,上海市,0.0,2020-02-12
金山,3,0,0,上海市,0.0,2020-02-12
崇明,2,0,0,上海市,0.0,2020-02-12
外地来沪人员,98,26,1,上海市,0.0,2020-02-11
浦东新区,56,10,0,上海市,0.0,2020-02-11
宝山,20,0,0,上海市,0.0,2020-02-11
闵行,17,2,0,上海市,0.0,2020-02-11
静安,16,3,0,上海市,0.0,2020-02-11
徐汇,16,1,0,上海市,0.0,2020-02-11
松江,14,0,0,上海市,0.0,2020-02-11
长宁,11,3,0,上海市,0.0,2020-02-11
奉贤,9,1,0,上海市,0.0,2020-02-11
普陀,8,0,0,上海市,0.0,2020-02-11
杨浦,8,0,0,上海市,0.0,2020-02-11
嘉定,8,1,0,上海市,0.0,2020-02-11
虹口,7,2,0,上海市,0.0,2020-02-11
青浦,5,2,0,上海市,0.0,2020-02-11
黄浦,5,1,0,上海市,0.0,2020-02-11
金山,3,0,0,上海市,0.0,2020-02-11
崇明,2,0,0,上海市,0.0,2020-02-11
外地来沪人员,97,21,1,上海市,0.0,2020-02-10
浦东新区,56,9,0,上海市,0.0,2020-02-10
宝山,18,0,0,上海市,0.0,2020-02-10
闵行,17,2,0,上海市,0.0,2020-02-10
静安,16,3,0,上海市,0.0,2020-02-10
徐汇,16,1,0,上海市,0.0,2020-02-10
松江,14,0,0,上海市,0.0,2020-02-10
长宁,11,2,0,上海市,0.0,2020-02-10
奉贤,9,1,0,上海市,0.0,2020-02-10
普陀,8,0,0,上海市,0.0,2020-02-10
嘉定,8,1,0,上海市,0.0,2020-02-10
虹口,7,1,0,上海市,0.0,2020-02-10
杨浦,7,0,0,上海市,0.0,2020-02-10
青浦,5,2,0,上海市,0.0,2020-02-10
黄浦,5,1,0,上海市,0.0,2020-02-10
金山,3,0,0,上海市,0.0,2020-02-10
崇明,2,0,0,上海市,0.0,2020-02-10
待明确,0,4,0,上海市,0.0,2020-02-10
外地来沪人员,97,21,1,上海市,0.0,2020-02-09
浦东新区,56,9,0,上海市,0.0,2020-02-09
宝山,17,0,0,上海市,0.0,2020-02-09
静安,16,3,0,上海市,0.0,2020-02-09
徐汇,16,1,0,上海市,0.0,2020-02-09
闵行,14,2,0,上海市,0.0,2020-02-09
松江,14,0,0,上海市,0.0,2020-02-09
长宁,11,2,0,上海市,0.0,2020-02-09
奉贤,9,1,0,上海市,0.0,2020-02-09
普陀,8,0,0,上海市,0.0,2020-02-09
虹口,7,1,0,上海市,0.0,2020-02-09
杨浦,7,0,0,上海市,0.0,2020-02-09
嘉定,7,1,0,上海市,0.0,2020-02-09
青浦,5,2,0,上海市,0.0,2020-02-09
黄浦,5,1,0,上海市,0.0,2020-02-09
金山,2,0,0,上海市,0.0,2020-02-09
崇明,2,0,0,上海市,0.0,2020-02-09
外地来沪人员,96,20,1,上海市,0.0,2020-02-08
浦东新区,53,8,0,上海市,0.0,2020-02-08
宝山,17,0,0,上海市,0.0,2020-02-08
徐汇,16,1,0,上海市,0.0,2020-02-08
静安,15,3,0,上海市,0.0,2020-02-08
闵行,14,2,0,上海市,0.0,2020-02-08
松江,14,0,0,上海市,0.0,2020-02-08
长宁,11,1,0,上海市,0.0,2020-02-08
奉贤,9,1,0,上海市,0.0,2020-02-08
虹口,7,1,0,上海市,0.0,2020-02-08
杨浦,7,0,0,上海市,0.0,2020-02-08
普陀,7,0,0,上海市,0.0,2020-02-08
嘉定,6,1,0,上海市,0.0,2020-02-08
青浦,5,2,0,上海市,0.0,2020-02-08
黄浦,5,1,0,上海市,0.0,2020-02-08
金山,2,0,0,上海市,0.0,2020-02-08
崇明,2,0,0,上海市,0.0,2020-02-08
待明确,3,11,0,上海市,0.0,2020-02-08
待明确,3,5,0,上海市,0.0,2020-02-08
外地来沪人员,93,14,1,上海市,0.0,2020-02-07
浦东新区,52,6,0,上海市,0.0,2020-02-07
宝山,16,0,0,上海市,0.0,2020-02-07
徐汇,16,0,0,上海市,0.0,2020-02-07
静安,15,2,0,上海市,0.0,2020-02-07
松江,13,0,0,上海市,0.0,2020-02-07
闵行,12,1,0,上海市,0.0,2020-02-07
长宁,11,0,0,上海市,0.0,2020-02-07
奉贤,9,0,0,上海市,0.0,2020-02-07
虹口,7,0,0,上海市,0.0,2020-02-07
杨浦,7,0,0,上海市,0.0,2020-02-07
普陀,7,0,0,上海市,0.0,2020-02-07
青浦,5,1,0,上海市,0.0,2020-02-07
黄浦,5,1,0,上海市,0.0,2020-02-07
嘉定,5,0,0,上海市,0.0,2020-02-07
金山,2,0,0,上海市,0.0,2020-02-07
崇明,2,0,0,上海市,0.0,2020-02-07
外地来沪人员,89,14,1,上海市,0.0,2020-02-06
浦东新区,47,6,0,上海市,0.0,2020-02-06
宝山,15,0,0,上海市,0.0,2020-02-06
静安,14,2,0,上海市,0.0,2020-02-06
徐汇,14,0,0,上海市,0.0,2020-02-06
闵行,12,1,0,上海市,0.0,2020-02-06
长宁,10,0,0,上海市,0.0,2020-02-06
松江,10,0,0,上海市,0.0,2020-02-06
奉贤,8,0,0,上海市,0.0,2020-02-06
虹口,7,0,0,上海市,0.0,2020-02-06
普陀,7,0,0,上海市,0.0,2020-02-06
杨浦,6,0,0,上海市,0.0,2020-02-06
青浦,5,1,0,上海市,0.0,2020-02-06
黄浦,5,1,0,上海市,0.0,2020-02-06
嘉定,4,0,0,上海市,0.0,2020-02-06
金山,2,0,0,上海市,0.0,2020-02-06
崇明,2,0,0,上海市,0.0,2020-02-06
待明确,0,10,0,上海市,0.0,2020-02-06
外地来沪人员,86,6,1,上海市,0.0,2020-02-05
浦东新区,46,0,0,上海市,0.0,2020-02-05
静安,13,0,0,上海市,0.0,2020-02-05
徐汇,12,0,0,上海市,0.0,2020-02-05
宝山,12,0,0,上海市,0.0,2020-02-05
闵行,12,0,0,上海市,0.0,2020-02-05
松江,10,0,0,上海市,0.0,2020-02-05
长宁,9,0,0,上海市,0.0,2020-02-05
虹口,7,0,0,上海市,0.0,2020-02-05
奉贤,7,0,0,上海市,0.0,2020-02-05
普陀,6,0,0,上海市,0.0,2020-02-05
杨浦,6,0,0,上海市,0.0,2020-02-05
黄浦,5,0,0,上海市,0.0,2020-02-05
嘉定,4,0,0,上海市,0.0,2020-02-05
青浦,4,0,0,上海市,0.0,2020-02-05
金山,2,0,0,上海市,0.0,2020-02-05
崇明,2,0,0,上海市,0.0,2020-02-05
待明确,0,9,0,上海市,0.0,2020-02-05
外地来沪人员,81,6,1,上海市,0.0,2020-02-04
浦东新区,43,0,0,上海市,0.0,2020-02-04
宝山,12,0,0,上海市,0.0,2020-02-04
徐汇,11,0,0,上海市,0.0,2020-02-04
闵行,10,0,0,上海市,0.0,2020-02-04
静安,10,0,0,上海市,0.0,2020-02-04
长宁,8,0,0,上海市,0.0,2020-02-04
松江,8,0,0,上海市,0.0,2020-02-04
普陀,6,0,0,上海市,0.0,2020-02-04
奉贤,6,0,0,上海市,0.0,2020-02-04
虹口,5,0,0,上海市,0.0,2020-02-04
黄浦,5,0,0,上海市,0.0,2020-02-04
杨浦,5,0,0,上海市,0.0,2020-02-04
